ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
09-06-2014,1463.17077,-938.6066595,4514.832984,1463.17077,1463.17077,217.7945341,217.7945341,217.7945341,411.5590087,411.5590087,411.5590087,-193.7644746,-193.7644746,-193.7644746,0,0,0,1680.965304
10-06-2014,1463.312638,-1524.179593,3770.615986,1463.312638,1463.312638,-386.0454209,-386.0454209,-386.0454209,-171.2908683,-171.2908683,-171.2908683,-214.7545526,-214.7545526,-214.7545526,0,0,0,1077.267217
13-06-2014,1463.738243,-1377.853206,4204.932781,1463.738243,1463.738243,141.3202084,141.3202084,141.3202084,419.7405272,419.7405272,419.7405272,-278.4203187,-278.4203187,-278.4203187,0,0,0,1605.058451
14-06-2014,1463.880111,-1413.687911,3750.616204,1463.880111,1463.880111,-276.5991942,-276.5991942,-276.5991942,21.96802764,21.96802764,21.96802764,-298.5672219,-298.5672219,-298.5672219,0,0,0,1187.280917
15-06-2014,1464.021979,-1361.259146,3764.82763,1464.021979,1464.021979,-113.8693294,-113.8693294,-113.8693294,203.7542451,203.7542451,203.7542451,-317.6235746,-317.6235746,-317.6235746,0,0,0,1350.152649
16-06-2014,1464.163847,-1112.253037,4360.996909,1464.163847,1464.163847,76.22788007,76.22788007,76.22788007,411.5590087,411.5590087,411.5590087,-335.3311287,-335.3311287,-335.3311287,0,0,0,1540.391727
17-06-2014,1464.305715,-2024.225648,3788.549642,1464.305715,1464.305715,-522.777361,-522.777361,-522.777361,-171.2908683,-171.2908683,-171.2908683,-351.4864927,-351.4864927,-351.4864927,0,0,0,941.5283541
18-06-2014,1464.447583,-2681.318298,2868.283227,1464.447583,1464.447583,-1407.415282,-1407.415282,-1407.415282,-1041.47232,-1041.47232,-1041.47232,-365.9429623,-365.9429623,-365.9429623,0,0,0,57.03230127
20-06-2014,1464.731319,-1276.478732,4085.816107,1464.731319,1464.731319,30.28577818,30.28577818,30.28577818,419.7405272,419.7405272,419.7405272,-389.454749,-389.454749,-389.454749,0,0,0,1495.017098
21-06-2014,1464.873188,-1776.272207,3715.618145,1464.873188,1464.873188,-376.5247175,-376.5247175,-376.5247175,21.96802764,21.96802764,21.96802764,-398.4927451,-398.4927451,-398.4927451,0,0,0,1088.34847
22-06-2014,1465.015056,-1417.792171,3815.757733,1465.015056,1465.015056,-202.0353278,-202.0353278,-202.0353278,203.7542451,203.7542451,203.7542451,-405.789573,-405.789573,-405.789573,0,0,0,1262.979728
23-06-2014,1465.156924,-1175.39664,4259.869391,1465.156924,1465.156924,0.106933666,0.106933666,0.106933666,411.5590087,411.5590087,411.5590087,-411.4520751,-411.4520751,-411.4520751,0,0,0,1465.263857
24-06-2014,1465.298792,-1815.999108,3576.692075,1465.298792,1465.298792,-586.9131624,-586.9131624,-586.9131624,-171.2908683,-171.2908683,-171.2908683,-415.6222942,-415.6222942,-415.6222942,0,0,0,878.3856295
25-06-2014,1465.44066,-2742.395631,2687.537807,1465.44066,1465.44066,-1459.942399,-1459.942399,-1459.942399,-1041.47232,-1041.47232,-1041.47232,-418.4700797,-418.4700797,-418.4700797,0,0,0,5.498260768
27-06-2014,1465.724396,-1448.43019,4254.455258,1465.724396,1465.724396,-1.228978787,-1.228978787,-1.228978787,419.7405272,419.7405272,419.7405272,-420.9695059,-420.9695059,-420.9695059,0,0,0,1464.495417
28-06-2014,1465.866264,-1472.338208,3909.016087,1465.866264,1465.866264,-399.0605548,-399.0605548,-399.0605548,21.96802764,21.96802764,21.96802764,-421.0285824,-421.0285824,-421.0285824,0,0,0,1066.80571
29-06-2014,1466.008133,-1478.444291,4118.608731,1466.008133,1466.008133,-216.8102811,-216.8102811,-216.8102811,203.7542451,203.7542451,203.7542451,-420.5645263,-420.5645263,-420.5645263,0,0,0,1249.197851
30-06-2014,1466.150001,-1405.859643,4221.024132,1466.150001,1466.150001,-8.209695122,-8.209695122,-8.209695122,411.5590087,411.5590087,411.5590087,-419.7687039,-419.7687039,-419.7687039,0,0,0,1457.940306
01-07-2014,1466.291869,-1936.723626,3419.819087,1466.291869,1466.291869,-590.1063968,-590.1063968,-590.1063968,-171.2908683,-171.2908683,-171.2908683,-418.8155285,-418.8155285,-418.8155285,0,0,0,876.185472
02-07-2014,1466.433737,-2707.036481,2613.164016,1466.433737,1466.433737,-1459.329478,-1459.329478,-1459.329478,-1041.47232,-1041.47232,-1041.47232,-417.8571588,-417.8571588,-417.8571588,0,0,0,7.104258438
04-07-2014,1466.717473,-1314.393972,4089.001232,1466.717473,1466.717473,3.342320723,3.342320723,3.342320723,419.7405272,419.7405272,419.7405272,-416.3982064,-416.3982064,-416.3982064,0,0,0,1470.059794
05-07-2014,1466.859341,-1881.046295,3757.349695,1466.859341,1466.859341,-394.0909186,-394.0909186,-394.0909186,21.96802764,21.96802764,21.96802764,-416.0589462,-416.0589462,-416.0589462,0,0,0,1072.768423
06-07-2014,1467.001209,-1555.797006,3857.166733,1467.001209,1467.001209,-212.2806917,-212.2806917,-212.2806917,203.7542451,203.7542451,203.7542451,-416.0349368,-416.0349368,-416.0349368,0,0,0,1254.720518
07-07-2014,1467.143077,-1095.619467,4213.68471,1467.143077,1467.143077,-4.769716775,-4.769716775,-4.769716775,411.5590087,411.5590087,411.5590087,-416.3287255,-416.3287255,-416.3287255,0,0,0,1462.373361
08-07-2014,1467.284946,-1764.366884,3703.518807,1467.284946,1467.284946,-588.2048087,-588.2048087,-588.2048087,-171.2908683,-171.2908683,-171.2908683,-416.9139405,-416.9139405,-416.9139405,0,0,0,879.0801368
09-07-2014,1467.426814,-2839.148434,2677.544736,1467.426814,1467.426814,-1459.210622,-1459.210622,-1459.210622,-1041.47232,-1041.47232,-1041.47232,-417.7383023,-417.7383023,-417.7383023,0,0,0,8.216191759
11-07-2014,1467.71055,-1314.244916,4237.796748,1467.71055,1467.71055,-0.049592944,-0.049592944,-0.049592944,419.7405272,419.7405272,419.7405272,-419.7901201,-419.7901201,-419.7901201,0,0,0,1467.660957
12-07-2014,1467.852418,-1715.032896,3788.65427,1467.852418,1467.852418,-398.8543152,-398.8543152,-398.8543152,21.96802764,21.96802764,21.96802764,-420.8223428,-420.8223428,-420.8223428,0,0,0,1068.998103
13-07-2014,1467.994286,-1405.081846,4087.403429,1467.994286,1467.994286,-217.9597647,-217.9597647,-217.9597647,203.7542451,203.7542451,203.7542451,-421.7140099,-421.7140099,-421.7140099,0,0,0,1250.034521
14-07-2014,1468.136154,-1050.435302,4089.834763,1468.136154,1468.136154,-10.79501712,-10.79501712,-10.79501712,411.5590087,411.5590087,411.5590087,-422.3540259,-422.3540259,-422.3540259,0,0,0,1457.341137
15-07-2014,1468.278022,-1926.307452,3423.80869,1468.278022,1468.278022,-593.9268297,-593.9268297,-593.9268297,-171.2908683,-171.2908683,-171.2908683,-422.6359614,-422.6359614,-422.6359614,0,0,0,874.3511927
18-07-2014,1468.703627,-1306.043739,4184.997994,1468.703627,1468.703627,-0.704316199,-0.704316199,-0.704316199,419.7405272,419.7405272,419.7405272,-420.4448434,-420.4448434,-420.4448434,0,0,0,1467.999311
19-07-2014,1468.845495,-1776.379291,3586.702603,1468.845495,1468.845495,-396.5260212,-396.5260212,-396.5260212,21.96802764,21.96802764,21.96802764,-418.4940488,-418.4940488,-418.4940488,0,0,0,1072.319474
20-07-2014,1468.987363,-1495.73445,4094.320746,1468.987363,1468.987363,-212.1295595,-212.1295595,-212.1295595,203.7542451,203.7542451,203.7542451,-415.8838047,-415.8838047,-415.8838047,0,0,0,1256.857803
21-07-2014,1469.129232,-1657.532641,4098.939169,1469.129232,1469.129232,-1.062141304,-1.062141304,-1.062141304,411.5590087,411.5590087,411.5590087,-412.6211501,-412.6211501,-412.6211501,0,0,0,1468.067091
22-07-2014,1469.271102,-1903.307409,3754.828555,1469.271102,1469.271102,-580.0287901,-580.0287901,-580.0287901,-171.2908683,-171.2908683,-171.2908683,-408.7379218,-408.7379218,-408.7379218,0,0,0,889.2423115
23-07-2014,1469.412971,-2736.819751,2843.5966,1469.412971,1469.412971,-1445.761848,-1445.761848,-1445.761848,-1041.47232,-1041.47232,-1041.47232,-404.2895285,-404.2895285,-404.2895285,0,0,0,23.65112283
25-07-2014,1469.69671,-1139.560094,4212.812959,1469.69671,1469.69671,25.71888938,25.71888938,25.71888938,419.7405272,419.7405272,419.7405272,-394.0216378,-394.0216378,-394.0216378,0,0,0,1495.415599
26-07-2014,1469.838579,-1648.890854,3743.868618,1469.838579,1469.838579,-366.4365739,-366.4365739,-366.4365739,21.96802764,21.96802764,21.96802764,-388.4046016,-388.4046016,-388.4046016,0,0,0,1103.402005
27-07-2014,1469.980448,-1519.316062,4175.931965,1469.980448,1469.980448,-178.8636078,-178.8636078,-178.8636078,203.7542451,203.7542451,203.7542451,-382.6178529,-382.6178529,-382.6178529,0,0,0,1291.116841
28-07-2014,1470.122318,-1274.787807,4441.143197,1470.122318,1470.122318,34.77866632,34.77866632,34.77866632,411.5590087,411.5590087,411.5590087,-376.7803424,-376.7803424,-376.7803424,0,0,0,1504.900984
30-07-2014,1470.406056,-2740.559691,2732.14926,1470.406056,1470.406056,-1406.876623,-1406.876623,-1406.876623,-1041.47232,-1041.47232,-1041.47232,-365.4043037,-365.4043037,-365.4043037,0,0,0,63.52943298
01-08-2014,1470.689795,-1354.123284,4104.786156,1470.689795,1470.689795,64.70065805,64.70065805,64.70065805,419.7405272,419.7405272,419.7405272,-355.0398691,-355.0398691,-355.0398691,0,0,0,1535.390453
02-08-2014,1470.831664,-1726.034933,3924.895954,1470.831664,1470.831664,-328.4139496,-328.4139496,-328.4139496,21.96802764,21.96802764,21.96802764,-350.3819773,-350.3819773,-350.3819773,0,0,0,1142.417715
03-08-2014,1470.973534,-1379.099882,4063.332708,1470.973534,1470.973534,-142.3356442,-142.3356442,-142.3356442,203.7542451,203.7542451,203.7542451,-346.0898893,-346.0898893,-346.0898893,0,0,0,1328.63789
04-08-2014,1471.115403,-1121.919232,4155.913935,1471.115403,1471.115403,69.42958189,69.42958189,69.42958189,411.5590087,411.5590087,411.5590087,-342.1294269,-342.1294269,-342.1294269,0,0,0,1540.544985
05-08-2014,1471.257272,-1878.487165,3620.487647,1471.257272,1471.257272,-509.7160958,-509.7160958,-509.7160958,-171.2908683,-171.2908683,-171.2908683,-338.4252275,-338.4252275,-338.4252275,0,0,0,961.5411765
06-08-2014,1471.399142,-2491.310697,2725.648158,1471.399142,1471.399142,-1376.331016,-1376.331016,-1376.331016,-1041.47232,-1041.47232,-1041.47232,-334.8586966,-334.8586966,-334.8586966,0,0,0,95.06812545
08-08-2014,1471.68288,-1048.103969,4451.204362,1471.68288,1471.68288,92.29552645,92.29552645,92.29552645,419.7405272,419.7405272,419.7405272,-327.4450007,-327.4450007,-327.4450007,0,0,0,1563.978407
09-08-2014,1471.82475,-1401.984688,4159.400153,1471.82475,1471.82475,-301.1766839,-301.1766839,-301.1766839,21.96802764,21.96802764,21.96802764,-323.1447115,-323.1447115,-323.1447115,0,0,0,1170.648066
11-08-2014,1472.108488,-1075.12394,4240.353151,1472.108488,1472.108488,99.6219975,99.6219975,99.6219975,411.5590087,411.5590087,411.5590087,-311.9370112,-311.9370112,-311.9370112,0,0,0,1571.730486
12-08-2014,1472.250358,-1765.077044,3558.154265,1472.250358,1472.250358,-475.6576998,-475.6576998,-475.6576998,-171.2908683,-171.2908683,-171.2908683,-304.3668315,-304.3668315,-304.3668315,0,0,0,996.5926579
15-08-2014,1472.675966,-1254.792635,4026.491022,1472.675966,1472.675966,150.3286562,150.3286562,150.3286562,419.7405272,419.7405272,419.7405272,-269.4118709,-269.4118709,-269.4118709,0,0,0,1623.004622
16-08-2014,1472.817835,-1752.477337,3806.714389,1472.817835,1472.817835,-230.4622852,-230.4622852,-230.4622852,21.96802764,21.96802764,21.96802764,-252.4303129,-252.4303129,-252.4303129,0,0,0,1242.35555
17-08-2014,1472.959704,-1147.97765,4101.31321,1472.959704,1472.959704,-28.42998186,-28.42998186,-28.42998186,203.7542451,203.7542451,203.7542451,-232.184227,-232.184227,-232.184227,0,0,0,1444.529723
19-08-2014,1473.243443,-1596.104882,3837.353537,1473.243443,1473.243443,-351.9329207,-351.9329207,-351.9329207,-171.2908683,-171.2908683,-171.2908683,-180.6420524,-180.6420524,-180.6420524,0,0,0,1121.310522
20-08-2014,1473.385312,-2422.69739,3057.822317,1473.385312,1473.385312,-1190.295441,-1190.295441,-1190.295441,-1041.47232,-1041.47232,-1041.47232,-148.8231214,-148.8231214,-148.8231214,0,0,0,283.0898714
22-08-2014,1473.669051,-880.7457216,4600.950427,1473.669051,1473.669051,347.544737,347.544737,347.544737,419.7405272,419.7405272,419.7405272,-72.19579014,-72.19579014,-72.19579014,0,0,0,1821.213788
23-08-2014,1473.81092,-1115.209307,4113.980994,1473.81092,1473.81092,-5.261274451,-5.261274451,-5.261274451,21.96802764,21.96802764,21.96802764,-27.22930209,-27.22930209,-27.22930209,0,0,0,1468.549646
24-08-2014,1473.95279,-1128.529869,4639.130358,1473.95279,1473.95279,225.9058498,225.9058498,225.9058498,203.7542451,203.7542451,203.7542451,22.15160469,22.15160469,22.15160469,0,0,0,1699.85864
25-08-2014,1474.094659,-712.5382007,4592.319749,1474.094659,1474.094659,487.3885685,487.3885685,487.3885685,411.5590087,411.5590087,411.5590087,75.8295598,75.8295598,75.8295598,0,0,0,1961.483228
26-08-2014,1474.236528,-1340.255233,4317.41723,1474.236528,1474.236528,-37.68859354,-37.68859354,-37.68859354,-171.2908683,-171.2908683,-171.2908683,133.6022747,133.6022747,133.6022747,0,0,0,1436.547935
27-08-2014,1474.378398,-2242.438408,3402.187828,1474.378398,1474.378398,-846.2907142,-846.2907142,-846.2907142,-1041.47232,-1041.47232,-1041.47232,195.1816054,195.1816054,195.1816054,0,0,0,628.0876836
29-08-2014,1474.662136,-499.3695888,4906.070234,1474.662136,1474.662136,747.9255403,747.9255403,747.9255403,419.7405272,419.7405272,419.7405272,328.1850131,328.1850131,328.1850131,0,0,0,2222.587677
30-08-2014,1474.804006,-909.9421846,4670.753484,1474.804006,1474.804006,420.5878913,420.5878913,420.5878913,21.96802764,21.96802764,21.96802764,398.6198637,398.6198637,398.6198637,0,0,0,1895.391897
31-08-2014,1474.945875,-655.4792407,4864.575817,1474.945875,1474.945875,674.6475443,674.6475443,674.6475443,203.7542451,203.7542451,203.7542451,470.8932992,470.8932992,470.8932992,0,0,0,2149.593419
01-09-2014,1475.087744,-120.9423901,5187.306554,1475.087744,1475.087744,955.8943426,955.8943426,955.8943426,411.5590087,411.5590087,411.5590087,544.3353339,544.3353339,544.3353339,0,0,0,2430.982087
02-09-2014,1475.229614,-745.1160385,4262.559776,1475.229614,1475.229614,446.9298505,446.9298505,446.9298505,-171.2908683,-171.2908683,-171.2908683,618.2207188,618.2207188,618.2207188,0,0,0,1922.159464
03-09-2014,1475.371483,-1513.334225,3874.632525,1475.371483,1475.371483,-349.693012,-349.693012,-349.693012,-1041.47232,-1041.47232,-1041.47232,691.7793076,691.7793076,691.7793076,0,0,0,1125.678471
05-09-2014,1475.655222,190.5372257,5570.614294,1475.655222,1475.655222,1254.421072,1254.421072,1254.421072,419.7405272,419.7405272,419.7405272,834.6805449,834.6805449,834.6805449,0,0,0,2730.076294
06-09-2014,1475.797091,-316.0845905,5280.733801,1475.797091,1475.797091,924.3334908,924.3334908,924.3334908,21.96802764,21.96802764,21.96802764,902.3654632,902.3654632,902.3654632,0,0,0,2400.130582
07-09-2014,1475.93896,-218.2889329,5396.893274,1475.93896,1475.93896,1170.188591,1170.188591,1170.188591,203.7542451,203.7542451,203.7542451,966.4343463,966.4343463,966.4343463,0,0,0,2646.127552
08-09-2014,1476.08083,191.319149,5809.504592,1476.08083,1476.08083,1437.636784,1437.636784,1437.636784,411.5590087,411.5590087,411.5590087,1026.077775,1026.077775,1026.077775,0,0,0,2913.717614
09-09-2014,1476.222699,-344.050064,5251.343407,1476.222699,1476.222699,909.2272385,909.2272385,909.2272385,-171.2908683,-171.2908683,-171.2908683,1080.518107,1080.518107,1080.518107,0,0,0,2385.449938
10-09-2014,1476.364568,-1267.700535,4186.654614,1476.364568,1476.364568,87.55006727,87.55006727,87.55006727,-1041.47232,-1041.47232,-1041.47232,1129.022387,1129.022387,1129.022387,0,0,0,1563.914635
11-09-2014,1476.506437,53.79622806,5415.679288,1476.506437,1476.506437,1326.656026,1326.656026,1326.656026,155.7413792,155.7413792,155.7413792,1170.914647,1170.914647,1170.914647,0,0,0,2803.162463
12-09-2014,1476.648306,502.6253526,5690.512302,1476.648306,1476.648306,1625.3279,1625.3279,1625.3279,419.7405272,419.7405272,419.7405272,1205.587373,1205.587373,1205.587373,0,0,0,3101.976206
13-09-2014,1476.790175,-121.0136695,5325.122062,1476.790175,1476.790175,1254.479973,1254.479973,1254.479973,21.96802764,21.96802764,21.96802764,1232.511945,1232.511945,1232.511945,0,0,0,2731.270148
14-09-2014,1476.932044,203.4665713,5386.638531,1476.932044,1476.932044,1455.002123,1455.002123,1455.002123,203.7542451,203.7542451,203.7542451,1251.247878,1251.247878,1251.247878,0,0,0,2931.934167
15-09-2014,1477.073913,395.5119739,5768.971585,1477.073913,1477.073913,1673.009709,1673.009709,1673.009709,411.5590087,411.5590087,411.5590087,1261.450701,1261.450701,1261.450701,0,0,0,3150.083623
16-09-2014,1477.215782,-216.0349518,5234.588909,1477.215782,1477.215782,1091.587513,1091.587513,1091.587513,-171.2908683,-171.2908683,-171.2908683,1262.878381,1262.878381,1262.878381,0,0,0,2568.803295
17-09-2014,1477.357651,-973.8790461,4392.445044,1477.357651,1477.357651,213.9238601,213.9238601,213.9238601,-1041.47232,-1041.47232,-1041.47232,1255.39618,1255.39618,1255.39618,0,0,0,1691.281511
19-09-2014,1477.641389,179.6406857,5650.844837,1477.641389,1477.641389,1633.457955,1633.457955,1633.457955,419.7405272,419.7405272,419.7405272,1213.717427,1213.717427,1213.717427,0,0,0,3111.099344
20-09-2014,1477.783258,-16.49086732,5454.20671,1477.783258,1477.783258,1201.776815,1201.776815,1201.776815,21.96802764,21.96802764,21.96802764,1179.808787,1179.808787,1179.808787,0,0,0,2679.560073
21-09-2014,1477.925127,-59.70477315,5548.024111,1477.925127,1477.925127,1341.318601,1341.318601,1341.318601,203.7542451,203.7542451,203.7542451,1137.564356,1137.564356,1137.564356,0,0,0,2819.243728
22-09-2014,1478.066996,171.2273722,5554.381462,1478.066996,1478.066996,1498.960689,1498.960689,1498.960689,411.5590087,411.5590087,411.5590087,1087.40168,1087.40168,1087.40168,0,0,0,2977.027685
23-09-2014,1478.208865,-301.9457863,5059.186038,1478.208865,1478.208865,858.5498614,858.5498614,858.5498614,-171.2908683,-171.2908683,-171.2908683,1029.84073,1029.84073,1029.84073,0,0,0,2336.758727
24-09-2014,1478.350734,-1166.995069,4107.141144,1478.350734,1478.350734,-75.97454695,-75.97454695,-75.97454695,-1041.47232,-1041.47232,-1041.47232,965.4977727,965.4977727,965.4977727,0,0,0,1402.376187
25-09-2014,1478.492603,-199.1078714,5094.832567,1478.492603,1478.492603,1050.819342,1050.819342,1050.819342,155.7413792,155.7413792,155.7413792,895.0779631,895.0779631,895.0779631,0,0,0,2529.311946
26-09-2014,1478.634472,83.02864818,5358.061498,1478.634472,1478.634472,1239.107301,1239.107301,1239.107301,419.7405272,419.7405272,419.7405272,819.3667737,819.3667737,819.3667737,0,0,0,2717.741773
27-09-2014,1478.776341,-483.2502738,4729.876006,1478.776341,1478.776341,761.1884362,761.1884362,761.1884362,21.96802764,21.96802764,21.96802764,739.2204086,739.2204086,739.2204086,0,0,0,2239.964777
28-09-2014,1478.91821,-181.3722599,5215.502591,1478.91821,1478.91821,859.3095858,859.3095858,859.3095858,203.7542451,203.7542451,203.7542451,655.5553407,655.5553407,655.5553407,0,0,0,2338.227796
29-09-2014,1479.060079,-351.4738118,5074.246011,1479.060079,1479.060079,980.8961325,980.8961325,980.8961325,411.5590087,411.5590087,411.5590087,569.3371238,569.3371238,569.3371238,0,0,0,2459.956212
30-09-2014,1479.201948,-911.4111037,4670.798517,1479.201948,1479.201948,310.2777626,310.2777626,310.2777626,-171.2908683,-171.2908683,-171.2908683,481.5686309,481.5686309,481.5686309,0,0,0,1789.479711
01-10-2014,1479.343817,-2061.670833,3583.009061,1479.343817,1479.343817,-648.1944493,-648.1944493,-648.1944493,-1041.47232,-1041.47232,-1041.47232,393.2778703,393.2778703,393.2778703,0,0,0,831.1493681
02-10-2014,1479.485686,-757.097768,4794.265923,1479.485686,1479.485686,461.24691,461.24691,461.24691,155.7413792,155.7413792,155.7413792,305.5055308,305.5055308,305.5055308,0,0,0,1940.732596
